mbs,tp,dp,pp,node placement,partition,estimated time (step/s),pipeline time,DP all-reduce time,embedding layer all-reduce time,price_per_step
4,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",1.860014796257019,1.8439325035787684,0.0,0.016082240268588066,0.037446541217333734
4,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 15, 10]",1.861119031906128,1.4179504753091337,0.3145105540752411,0.12865792214870453,0.03746877211884657
4,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 15, 10]",1.861119031906128,1.4179504753091337,0.3145105540752411,0.12865792214870453,0.03746877211884657
4,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[15, 10, 13, 12]",1.8612920045852661,1.3750864730217458,0.35754767060279846,0.12865792214870453,0.037472254472090134
4,1,8,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[15, 10, 13, 12]",1.8612920045852661,1.3750864730217458,0.35754767060279846,0.12865792214870453,0.037472254472090134
4,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",1.8701664209365845,1.854084115685479,0.0,0.016082240268588066,0.03765091767323679
4,2,1,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3]",1.8712986707687378,1.85521641534339,0.0,0.016082240268588066,0.03767371256717708
2,1,32,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8876841068267822,0.6818081736564636,1.2058758735656738,0.0,0.03800359053801165
2,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8876841068267822,0.6818081736564636,1.2058758735656738,0.0,0.03800359053801165
2,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8876841068267822,0.6818081736564636,1.2058758735656738,0.0,0.03800359053801165
2,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8876841068267822,0.6818081736564636,1.2058758735656738,0.0,0.03800359053801165
2,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8876841068267822,0.6818081736564636,1.2058758735656738,0.0,0.03800359053801165
2,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],1.8876841068267822,0.6818081736564636,1.2058758735656738,0.0,0.03800359053801165
2,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],1.8876841068267822,0.6818081736564636,1.2058758735656738,0.0,0.03800359053801165
1,1,32,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.02388454298019409
2,1,32,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.02388454298019409
1,1,32,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.0381494725793004
1,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.0381494725793004
1,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.0381494725793004
1,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.0381494725793004
1,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.0381494725793004
1,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.0381494725793004
1,1,32,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],1.8949302434921265,0.6890543699264526,1.2058758735656738,0.0,0.0381494725793004
4,2,1,16.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3]",1.9107650518417358,1.894682718285669,0.0,0.016082240268588066,0.024084131942325167
4,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 8, 8, 6, 4, 4, 5, 6]",1.944758653640747,1.9112382607178549,0.0013558294158428907,0.03216448053717613,0.039152637510127486
4,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[7, 5, 6, 7, 7, 6, 6, 6]",1.950799822807312,1.917484463418523,0.0011508907191455364,0.03216448053717613,0.03927426067713234
4,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",1.994038701057434,1.96051837883428,0.0013558294158428907,0.03216448053717613,0.04014476258918311
4,2,2,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",1.995397686958313,1.9618773374971417,0.0013558294158428907,0.03216448053717613,0.040172122221834125
4,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",1.9956179857254028,1.9620976325389412,0.0013558294158428907,0.03216448053717613,0.04017655736228492
4,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",1.995841145515442,1.9623208109554318,0.0013558294158428907,0.03216448053717613,0.04018105010196235
4,2,2,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 5, 4, 6]",1.9972831010818481,1.963762766521838,0.0013558294158428907,0.03216448053717613,0.04021008011218574
4,2,2,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",2.028404474258423,1.9704146406923735,0.025825321674346924,0.03216448053717613,0.025566911506652832
4,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.164252996444702,1.7820970199350417,0.3178271949291229,0.06432896107435226,0.0435715829783678
4,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.164252996444702,1.7820970199350417,0.3178271949291229,0.06432896107435226,0.0435715829783678
4,2,4,4.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.1696088314056396,1.7874528712004605,0.3178271949291229,0.06432896107435226,0.043679408730626104
4,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.1799488067626953,1.797792616291178,0.3178271949291229,0.06432896107435226,0.04388757713561588
4,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.1799488067626953,1.797792616291178,0.3178271949291229,0.06432896107435226,0.04388757713561588
4,2,16,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.182494878768921,0.955210268497467,1.2272846698760986,0.0,0.04393883564738432
4,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.182494878768921,0.955210268497467,1.2272846698760986,0.0,0.04393883564738432
4,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.182494878768921,0.955210268497467,1.2272846698760986,0.0,0.04393883564738432
4,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.182494878768921,0.955210268497467,1.2272846698760986,0.0,0.04393883564738432
4,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.182494878768921,0.955210268497467,1.2272846698760986,0.0,0.04393883564738432
4,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],2.182494878768921,0.955210268497467,1.2272846698760986,0.0,0.04393883564738432
4,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],2.182494878768921,0.955210268497467,1.2272846698760986,0.0,0.04393883564738432
4,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.187610626220703,1.8054544357491857,0.3178271949291229,0.06432896107435226,0.044041827864540944
4,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 13, 12]",2.187610626220703,1.8054544357491857,0.3178271949291229,0.06432896107435226,0.044041827864540944
4,2,4,4.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.190045118331909,1.8078891532495618,0.3178271949291229,0.06432896107435226,0.027604302024841307
2,2,16,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.1903462409973145,0.963061511516571,1.2272846698760986,0.0,0.04409690232507387
2,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.1903462409973145,0.963061511516571,1.2272846698760986,0.0,0.04409690232507387
2,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.1903462409973145,0.963061511516571,1.2272846698760986,0.0,0.04409690232507387
2,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.1903462409973145,0.963061511516571,1.2272846698760986,0.0,0.04409690232507387
2,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.1903462409973145,0.963061511516571,1.2272846698760986,0.0,0.04409690232507387
2,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],2.1903462409973145,0.963061511516571,1.2272846698760986,0.0,0.04409690232507387
2,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],2.1903462409973145,0.963061511516571,1.2272846698760986,0.0,0.04409690232507387
1,2,16,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.02780601862165663
2,2,16,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.02780601862165663
4,2,16,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.02780601862165663
1,2,16,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.04441303088051743
1,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.04441303088051743
1,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.04441303088051743
1,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.04441303088051743
1,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.04441303088051743
1,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.04441303088051743
1,2,16,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],2.2060487270355225,0.978763997554779,1.2272846698760986,0.0,0.04441303088051743
1,1,16,2.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.2530922889709473,1.510791596956551,0.6136428117752075,0.12865792214870453,0.02839897658454047
1,1,16,2.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.2530922889709473,1.5107915973331987,0.6136428117752075,0.12865792214870453,0.04536013016411993
1,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.2530922889709473,1.5107915973331987,0.6136428117752075,0.12865792214870453,0.04536013016411993
1,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.2530922889709473,1.5107915973331987,0.6136428117752075,0.12865792214870453,0.04536013016411993
1,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 6, 5, 7]",2.345547676086426,2.337506502324912,0.0,0.008041120134294033,0.04722147797240151
1,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 6, 5, 7]",2.345547676086426,2.337506502324912,0.0,0.008041120134294033,0.04722147797240151
1,4,1,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 5, 6, 7, 7, 6, 5, 7]",2.3457136154174805,2.3376724500378696,0.0,0.008041120134294033,0.04722481872754626
1,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 5, 6, 7]",2.3457136154174805,2.3376724500378696,0.0,0.008041120134294033,0.04722481872754626
1,4,1,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[6, 6, 6, 7, 7, 6, 5, 7]",2.346362352371216,2.3383211791515346,0.0,0.008041120134294033,0.02957459391699897
1,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 6, 6, 6, 7]",2.346362352371216,2.3383211791412326,0.0,0.008041120134294033,0.04723787935218546
1,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 6, 6, 7, 6, 5, 7]",2.3477766513824463,2.3397355930668455,0.0,0.008041120134294033,0.04726635256988472
8,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[5, 4, 4, 4, 4, 4, 4, 3, 2, 3, 2, 3, 2, 3, 1, 2]",2.348933219909668,2.283248418895617,0.0013558294158428907,0.06432896107435226,0.047289637057251394
8,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 4, 3, 2, 3, 1, 2, 2, 3, 2, 3]",2.353037118911743,2.287352422205821,0.0013558294158428907,0.06432896107435226,0.0473722583479219
1,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.3590145111083984,1.6167137971752166,0.6136428117752075,0.12865792214870453,0.04749259753216637
1,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.3590145111083984,1.6167137971752166,0.6136428117752075,0.12865792214870453,0.04749259753216637
1,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[25, 25]",2.3590145111083984,1.6167137971752166,0.6136428117752075,0.12865792214870453,0.04749259753216637
1,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[25, 25]",2.3590145111083984,1.6167137971752166,0.6136428117752075,0.12865792214870453,0.04749259753216637
8,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 4, 3, 1, 2, 2, 3, 2, 3, 2, 3]",2.363236427307129,2.2975516011473687,0.0013558294158428907,0.06432896107435226,0.04757759479093551
8,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 4, 3, 2, 3, 2, 3, 1, 2, 2, 3]",2.3640291690826416,2.2983444239479454,0.0013558294158428907,0.06432896107435226,0.0475935545766486
8,1,2,16.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[5, 4, 4, 4, 4, 4, 3, 2, 2, 3, 2, 3, 2, 3, 2, 3]",2.365499258041382,2.29981442453827,0.0013558294158428907,0.06432896107435226,0.04762315097926722
8,1,2,16.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[4, 3, 2, 2, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]",2.366176128387451,2.3006964269560717,0.0011508907191455364,0.06432896107435226,0.047636777996301644
1,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[7, 6, 5, 7, 7, 6, 6, 6]",2.367178201675415,2.3591371205804976,0.0,0.008041120134294033,0.047656952125430106
